QUEST_UNUSED_20150317_000001	なるほど、パードナーマスターへの道だな。武運を祈る！	아하, 파드너 마스터에게로 가는 길이로군. 무운을 빕지요.	
QUEST_UNUSED_20151102_002450	万が一にもマルノックスに気付かれないように気を付けてください。{nl}あのプライドの高い魔将が私を逃したまま放っておくとは思えませんから。	이상하군요 슬슬 나타날때가 되었는데..{nl}계시자님이 무서운 걸까요?	사제 이르마
QUEST_UNUSED_20151102_002451	成功しましたね！{nl}偶像の呪いが弱まっていくのを感じます。{nl}	정말 이상하군요.{nl}어째서 마르녹스가 나타나지 않는 걸까요?{nl}여태까지의 그의 행태를 보면 그럴리가 없는데..	사제 이르마
QUEST_UNUSED_20151102_002452	でも、おかしいですよね？こんなに簡単だなんて…。{nl}あのマルノックスが私たちを放っておくはずがないのに…。{nl}	마르녹스가 나타나지 않는다면 어쩔 수 없지요.{nl}혹시 모르는 일이니 3번 구역의 감시 우상을 파괴해서 그를 자극해 보는 게 좋겠습니다.{nl}그가 살아있는 상태론 숨겨진 방으로 통하는 문을 열 수 없습니다.	사제 이르마
QUEST_UNUSED_20151102_002453	マルノックスが私を捕まえた時の、あの自信満々な表情とふるまいを忘れられません。{nl}啓示者でも誰でも人間は虫けらに過ぎないと言っていたんです…。	혹시 주교님이 발각당하신 건 아닐까요?{nl}저를 붙잡았을 때 그의 자신만만한 행동과 비겁한 언행이 생각나는 군요.{nl}계시자가 아니면 우리 같은 사제들은 아무것도 아니라고 했어요..{nl}역시 계시자님이 무서운 걸까요?	사제 이르마
QUEST_UNUSED_20151102_002454	いやに魔族の反応が無いと思っていたら…。{nl}先回りされて陣を張っていたんですね。{nl}	자신의 부하를 보내고 도망쳐서 후일을 도모하는 걸지도 모르겠습니다.{nl}여기서 시간을 지체할 수 없으니 문을 열도록 하지요.	사제 이르마
QUEST_UNUSED_20151102_002455	私が扉を開いたら、すぐに入ってください。{nl}魔族命令書だけ回収したら、司教のところへ戻りましょう。	제가 문을 열면 바로 따라 들어와 주십시오.{nl}마족 명령서를 회수하고 바로 주교님께 돌아갑시다.	사제 이르마
QUEST_UNUSED_20151102_002456	マルノックスを退けたんですね…。{nl}うっ…くぅ。	마르녹스를 처치하셨군요..{nl}저는 당분간 움직이기 힘들 것 같습니다.	사제 이르마
QUEST_UNUSED_20151102_002457	教団が宿命を果たすのを最後まで見届けられたこと、本当に光栄でした。{nl}何もかも、あなたのおかげです。{nl}	교단의 숙명을 마지막까지 지켜볼 수 있어서 영광이었습니다.{nl}계시자님 모두 당신 덕입니다.{nl}저는 이곳에서 잠시 숨어서 몸을 돌볼태니 마족 명령서를 가지고 주교님께 가주세요.	사제 이르마
QUEST_UNUSED_20151102_002458	ほ、本当に？{nl}あのマルノックスを…！倒したというのですか！{nl}	마르녹스를 해치웠단 말인가!{nl}마군주를 해치우다니.. 계시자란 참으로 놀라운 힘을 가졌군요.{nl}내 사제들이 무사 하다니 다행입니다..{nl}행방불명된 사제들은 이네사에게 부탁해서 꼭 고향으로 돌려보낼 수 있도록 하겠습니다.	우르보나스
QUEST_UNUSED_20151102_002459	私は本当に大丈夫です。{nl}ここで少し休めば回復するので、急いで司教に魔族命令書を届けてください。{nl}私が無事だということもお伝えくださいね。	오르샤가 다시 번영한 다면 후세 사람들은 당신을 꼭 기억 할 겁니다..	사제 이르마
QUEST_UNUSED_20151102_002460	では、魔族命令書を取り戻したので、オルシャへ戻るといたしましょう。{nl}	저는 이대로 오르샤로 돌아가서 마족 명령서를 해석하겠습니다.{nl}계시자님은 영주에게 가서 마군주를 물리치고 우릴 구해냈다고 말씀해 주십시오.{nl}제 제자들은 여기 남아서 마르녹스의 잔재를 지우고 행방불명된 사제들을 찾도록 지시해 두겠습니다.	우르보나스
QUEST_UNUSED_20151102_002461	ウルボナス様からお話は伺いました。{nl}何もかもあなたのおかげ…本当にありがとうございました。{nl}	오르샤 근방까지 마족들이 침범했다는 말이군요.{nl}그들의 침공은 항상 대비하고 있었지만 마군주가 함께 올 거라곤 생각지도 못 했습니다.{nl}당신의 놀라운 업적을 모두에게 말하여 기리고 싶지만..	이네사 해먼데일
QUEST_UNUSED_20151102_002462	オルシャの司教たちに伝わる伝説については私も知っていましたが、{nl}その伝説の中の啓示者がウルボナス様を救ってくださるなんて…。	{nl}미안합니다. 사실을 말해버리면 영주민들에게 공포심만 심어줄 것 입니다.	이네사 해먼데일
QUEST_UNUSED_20151102_002463	このオルシャと女神、そして世界を救うお方…。{nl}あなたにこうしてお目にかかれて、本当に光栄です。{nl}	대부분의 이야기를 전달 받았습니다.{nl}우르보나스님께서 여신이 보내주신 계시자가 맞다고 하더군요.{nl}우리 헤먼대일 가문에 내려오는 전승의 주인공을 이렇게 뵙게되어 영광입니다.{nl}여신들이 우릴 버리지 않으셨군요.{nl}앞으로 어떻게 하실 예정이신지요?	이네사 해먼데일
QUEST_UNUSED_20151102_002464	女神は姿を隠されましたが、このオルシャを見捨てられたわけではないのですね。{nl}あなたの驚くべき業績を皆に公表したいところですが…。{nl}	{nl}우선은 우르보나스님에게 가십시오.{nl}당신을 찾고 계십니다.	이네사 해먼데일
QUEST_UNUSED_20151102_002465	おお、啓示者様。{nl}ちょうど魔族命令書の残りの部分の解読が終わったところですよ。{nl}	이 오르샤를 마음의 고향이라고 생각해 주십시오.{nl}저와 오르샤 영주민들은 언제나 당신을 환영하겠습니다.	이네사 해먼데일
QUEST_UNUSED_20151102_002466	このオルシャを心の故郷とお思いください。{nl}私とオルシャの領民たちはいつでもあなたを歓迎いたします。	어서오십시오. 해석을 막 끝낸 참입니다.{nl}제자들과 해석이 조금 엇갈린 부분이 있습니다만 대부분 동의하는 부분을 말씀드리겠습니다.	우르보나스
QUEST_UNUSED_20151102_002467	{nl}{nl}(ここからは魔族指令書の解読内容)	{nl}{nl}(여기서부터는 마족 지령서 해석내용)	우르보나스
QUEST_UNUSED_20151102_002468	行方不明の司祭たちが全員死んでしまったとは思えません。{nl}彼らを探すには、マルノックスの偶像を全て除去しなければ…。{nl}お願いできますか？	행방불명된 형제들이 모두 죽었다고 말할 순 없습니다.{nl}그들을 찾으려면 마르녹스의 우상을 모두 제거해야할 겁니다.{nl}그것들을 처리해 주실 수 있겠습니까?	사제 겔리야
QUEST_UNUSED_20151102_002469	単なる魔将一体にすら教団全体が降り回されているというのに…。{nl}魔王や魔神はどれだけ強大な存在なのでしょうか？	살아남은 형제들이 분명 있을 겁니다..	사제 겔리야
QUEST_UNUSED_20151102_002470	ありがとうございます！{nl}この件が終わったら、オルシャに戻ってすぐに研究を進めますね。{nl}	감사합니다.{nl}부상에서 회복되면 바로 그들을 찾아 나서야겠습니다.	사제 겔리야
QUEST_UNUSED_20151102_002471	私もかなり怪我をしましたが…。{nl}他の司祭たちが心配です。{nl}	형제들이 이 넓은 지하 감옥의 어디에 숨어있는지 알 방법이 없군요..{nl}이 일이 끝난 뒤에도 가족들에게 돌아가지 못 하는 사제들이 있을탠데..{nl}그들의 가족들에게 사제들이 사용하던 물품이라도 전달해주고 싶군요.	사제 겔리야
QUEST_UNUSED_20151102_002472	こんな時に備えて薬と包帯を用意していたのですが…。{nl}魔族に追われた時に捨てて来るしかありませんでした。{nl}	{nl}2번 지역에서 많은 사제들이 사라졌습니다.{nl}그 곳에서 그들의 가방을 찾아다 주실 수 있겠습니까?	사제 겔리야
QUEST_UNUSED_20151102_002473	司祭だからといって、何もかも神聖な力で治療できるわけではありませんから…。{nl}折れた場所には添え木をして薬を飲まなければなりません。	발견된 가방의 주인들이 모두 행방불명된건 아닙니다.{nl}저도 제 가방을 잃어버렸거든요..	사제 겔리야
QUEST_UNUSED_20151102_002474	失くした袋を見つけてくださって、本当にありがとうございます。{nl}とりあえず、自分の治療をしてから他の司祭たちのところへ行こうと思います。	감사합니다. 제 잃어버린 가방도 찾아주셨군요.{nl}그들이 가방 안에 남겨준 일지를 보니 살아 있는 형제들이 꽤 있는 것 같습니다.{nl}늦기 전에 그들을 찾아야겠군요.	사제 겔리야
QUEST_UNUSED_20151102_002475	壊せる偶像は壊しておきましたが、急いでいたので…。{nl}そのまま残してきた残骸が気になりますね。{nl}	더러운 물건을 버릴땐 손이 더럽혀 지지 않게 뭔가로 감싸곤 하죠.{nl}이르마와 주교님이 마르녹스의 추격에서 도망칠때 그의 우상을 파괴하며 다녔어요.{nl}하지만 그 잔해들이 남아서 여기저기 흩어져있어요.{nl}그 잔해들을 처리하지 않으면 언제 그 기운이 엄습해서 우릴 곤란하게 할 지 몰라요.	사제 겔리야
QUEST_UNUSED_20151102_002476	あの残骸を処理しないと、いつまたあの気を放つようになるか分かりません。{nl}すみませんが、残骸を処理して来てもらえませんか？	{nl}제게 성수에 적신 붕대가 있습니다. 이걸로 그 잔해들을 감싸서 처리해주실 수 있으십니까?{nl}그냥 잔해에 덮으시면 성수의 힘 때문에 자연스럽게 잔해들이 사라져버릴 거에요.	사제 겔리야
QUEST_UNUSED_20151102_002477	慌てて処理すると、いつも後で問題が起こるのですよ。	다급하게 처리한 일은 언제나 뒤탈을 일으키는 법이군요.	사제 겔리야
QUEST_UNUSED_20151102_002478	心配の種が一つ減りましたね。{nl}ですが、魔族が穢したものを全て片付けるには、まだまだ時間と手間がかかりそうです。	걱정거리가 하나 줄어들었군요.{nl}하지만 마족들이 어지럽혀둔 이 공간은 앞으로 적지 않은 시간을 공들여야 할 거에요.	사제 겔리야
QUEST_UNUSED_20151102_002479	そこでお願いなのですが、ウズアリ十字路にいるグリーンレプスバニーアサシンを{nl}狩ってもらえませんか？{nl}毛皮がとても温かいんですよ。	그러니, 우즈알리 사거리의 초록 레푸스버니 암살자를 사냥해 주실 수 있을까요?{nl}털가죽이 아주 따스하거든요.	QUEST_LV_0200_20151001_009427	Can you hunt for Trufflelia at Uzali Crossroads?{nl}Their hairy leathers are very warm.	그래서 그런데, 우즈알리 사거리의 트리펠리아를 사냥해 주실 수 있을까요?{nl}털가죽이 아주 따스하거든요.	고원병사 바스케즈
QUEST_UNUSED_20151102_002480	この近くにいるブルーシャウラブメイジというモンスターはいつも自分たちが食べる分の{nl}非常食を持ち歩いているらしいんです。{nl}ホラス様によると、それが意外とおいしいらしいんですよね。それを集めてください。	이 근처의 푸른 샤울라브 메이지라는 몬스터들은 저들 먹을 비상식량을 챙겨 다닙니다.{nl}의외로 제법 먹을 만 하다고 호라스님께서 알려주셨죠. 그것이라도 구해 주십시오.	QUEST_LV_0200_20151001_009445	Please get the meat from Beadbird around here.{nl}Horas told me It has a good taste.{nl}	이 근처의 청옥조라는 몬스터에게서 고기를 부탁드립니다.{nl}꽤 먹을 만 하다고 호라스님께서 알려주셨죠.{nl}	보급병 론다
QUEST_UNUSED_20151102_002481	おかしな状況ではありますが、奴らがいなければ飢え死にしていたかもしれません。{nl}ここは寒すぎてイモしか育たないんですよ。	이상한 상황이긴 합니다만, 녀석들이 아니었으면 쫄쫄 굶었을 겁니다.{nl}여긴 너무 추워서 감자 말곤 아무것도 자라지 않거든요.	QUEST_LV_0200_20151001_009446	We will starve, if the Beadbird.{nl}Here is too cold, so only potatoes are growing.	청옥조가 아니었으면 쫄쫄 굶었을 겁니다.{nl}여긴 너무 추워서 감자 말곤 아무것도 자라지 않거든요.	보급병 론다
QUEST_UNUSED_20151102_002482	まずは熱を下げないといけません。{nl}以前ホラス様がウォーグの体液は解熱作用があるとおっしゃっていたので{nl}試してみましょう。	우선은 저 열부터 해결해야 할 것 같습니다.{nl}예전에 호라스님께서 푸른 라프세이프의 버섯이 열을 내린다 하셨으니 시험해 보지요.	QUEST_LV_0200_20151001_009459	First, we should do something about his fever. {nl}A long time ago, Horace once told us that the body fluid of Worgs reduce the fever so let's try that out.	우선은 저 열부터 해결해야 할 것 같습니다.{nl}예전에 호라스님께서 워그의 체액이 열을 내린다 하셨으니 시험해 보지요.	스토가스 분대장 아데스
QUEST_UNUSED_20151102_002483	まずは君の実力を見せてくれ。{nl}重ね橋の森にいるラフラマーとラペマンをそれぞれ10匹ずつ倒せばいいだろう。	일단 자네의 실력을 보여주게.{nl}파우피스 나루에서 라플래머와 라페먼을 각각 10마리 씩 해치우고 오게나.	QUEST_UNUSED_20151022_001067	まずは君の実力を見せてくれ。{nl}重ね橋の森にいるラフラマーとラペマンをそれぞれ10匹ずつ倒せばいいだろう。	일단 자네의 실력을 보여주게.{nl}덧댄다리 숲에서 라플래머와 라페먼을 각각 10마리 씩 해치우고 오게나.	소드맨 서브 마스터
QUEST_UNUSED_20151102_002484	ですが、腕力は十分そうなので…。{nl}その力をどれだけうまく使えているかで決めさせてもらいます。	가지고 계신 완력은 충분해 보이는군요.{nl}이제 그 힘을 얼마나 잘 사용하실 수 있는지 확인해보겠습니다.	QUEST_UNUSED_20151022_001074	ですが、腕力は十分そうなので…。{nl}その力をどれだけうまく使えているかで決めさせてもらいます。	가지고 계신 완력은 충분해 보이는군요.{nl}이제 그 힘을 얼마나 잘 사용하실지를 판단해보겠습니다.	하이랜더 서브 마스터
QUEST_UNUSED_20151102_002485	私たちペルタストは盾を積極的に使って敵と戦います。{nl}なので、盾に関する基本的な知識が必要なんですよ。{nl}	좋습니다. 가장 기본적인 요건은 충족되었군요.{nl}우리 펠타스타는 방패를 적극적으로 사용해 적을 상대하는 클래스입니다.{nl}따라서 방패에 대한 기본적인 이해가 있어야겠지요.	QUEST_UNUSED_20151022_001079	私たちペルタストは盾を積極的に使って敵と戦います。{nl}なので、盾に関する基本的な知識が必要なんですよ。{nl}	좋습니다. 가장 기본적인 요건은 충족되었군요.{nl}우리 펠타스타는 방패를 적극적으로 사용해 적들을 상대하는 클래스입니다.{nl}따라서 방패에 대한 기본적인 이해가 있어야겠지요.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002486	では、盾を作る材料を集めてください。{nl}その程度は集められないとペルタストとして認めることはできませんから。	당신에게 방패에 쓸만한 재료를 부탁드리겠습니다.{nl}파우피스 나루의 라페먼으로부터 얻을 수 있는 쇠장식을 가져오세요.{nl}그리고 같은 지역의 외딴 작업장에서 젖지 않은 목재를 모아 오시기 바랍니다.	QUEST_UNUSED_20151022_001080	では、盾を作る材料を集めてください。{nl}その程度は集められないとペルタストとして認めることはできませんから。	당신에게 방패에 쓸만한 재료를 부탁드리겠습니다.{nl}파우피스 나루의 라페먼으로부터 얻을 수 있는 쇠장식을 가져오세요.{nl}그리고 같은 지역의 외딴 작업장에서 쓸만한 나무를 모아 오시기 바랍니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002487	お疲れさまでした。{nl}後日材料を集めて自分だけの盾を直接作ってみてください。	수고하셨습니다.{nl}추후 재료를 모아 자신만의 방패를 직접 만들어보시기 바랍니다.	QUEST_UNUSED_20151022_001082	お疲れさまでした。{nl}後日材料を集めて自分だけの盾を直接作ってみてください。	수고하셨습니다.{nl}추후 방패의 제작서를 얻으신다면 이렇게 재료를 모아 직접 만들어보시기 바랍니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002488	マスターの任務を遂行することも大事ですが…。{nl}人を襲うモンスターを放置するわけにはいきません。	저는 마스터로부터 받은 중요한 임무를 수행할 뿐입니다.{nl}딱히 당신처럼 여행을 다니지 못하는 게 부러운 건 아니에요!	QUEST_UNUSED_20151022_001087	マスターの任務を遂行することも大事ですが…。{nl}人を襲うモンスターを放置するわけにはいきません。	저는 마스터로부터 받은 중요하고 성스러운 임무를 수행할 뿐입니다.{nl}딱히 당신처럼 여행을 다니지 못하는 게 부러운 건 아니에요!	클레릭 서브 마스터
QUEST_UNUSED_20151102_002489	ワラビの森でモンスターを倒してください。より魔族を狙うようにね。	물론 그 전에 상급 기술을 소화하실 수 있는지 확인하는 것이 먼저겠지요.	QUEST_UNUSED_20151022_001108	ワラビの森でモンスターを倒してください。より魔族を狙うようにね。	물론 그 전에 상급 기술을 소화하실 수 있는지 확인하는 것이 먼저겠지요.{nl}고사리 숲 63_3에서 몬스터들을 해치우고 몬스터의 결정을 모아 주세요.{nl}마족에게선 두 개를 얻을 수 있으니 보다 적극적으로 마족녀석들을 노려주시기 바랍니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002490	ただし、制約事項があります。盾を装備した状態で得られる結晶のみ認めます。戦闘不能状態になると無効になりますよ。	이 물건을 받으시고 고사리 숲 63_3에서 몬스터들을 해치우세요.{nl}당신이 적을 쓰러뜨릴 수록 이것의 숫자가 올라갈 겁니다.{nl}마족들은 특별히 두 배로 계산됩니다.	QUEST_UNUSED_20151022_001109	ただし、制約事項があります。盾を装備した状態で得られる結晶のみ認めます。戦闘不能状態になると無効になりますよ。	단, 제약사항이 있습니다.{nl}첫째, 어디까지나 방패를 착용한 상태에서 얻은 결정만 인정해 드립니다.{nl}둘째, 전투 불능 상태가 되시면 모으신 결정은 모두 무효처리하겠습니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002491	ああ、盾を持たない状態で倒しても意味がありません。{nl}その代り、魔族を倒したら2倍にカウントされますよ。{nl}	단, 제약사항이 있습니다.{nl}첫째, 어디까지나 방패를 착용한 상태에서 적을 쓰러뜨린 것만 인정됩니다.{nl}둘째, 전투 불능 상태가 되시면 그 동안 쓰러뜨린 적의 숫자는 인정하지 않습니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002492	盾を持っていないと、私としても試す意味がありませんよね？{nl}魔族を倒す方が効率が良い事もお忘れなく。	{nl}마지막으로 동료가 해치운 몬스터는 인정되지 않습니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002493	盾を持っていないと、私としても試す意味がありませんよね？{nl}魔族を倒す方が効率が良い事もお忘れなく。	방패를 착용한 상태에서 몬스터를 처치하세요.{nl}이는 당신의 생존능력을 확인하기 위함입니다.{nl}참고로 마족을 잡는 쪽이 효율이 좋을 겁니다.	QUEST_UNUSED_20151022_001110	盾を装備した状態でモンスターを退治してください。{nl}これは、あなたの生存能力を確認するためです。{nl}魔族を倒す方が効率が良いでしょう。	방패를 착용한 상태에서 몬스터를 처치하시고 결정을 모으세요.{nl}이는 당신의 생존능력을 확인하기 위함입니다.{nl}참고로 마족을 잡는 쪽이 효율이 좋을 겁니다.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002494	ホプライトと言えば盾と槍。{nl}おそらく、剣を扱うこととはかなりの違いがあるでしょう。{nl}	창을 가르쳐 드리는 거야 쉽습니다만, 어떤 마음으로 임하는지가 중요합니다.{nl}마침 당신같은 지원자들을 시험하기 위한 적당한 장소가 있습니다.	QUEST_UNUSED_20151022_001112	教えて差し上げるのは容易いですが、私にはあなたの心構えの方が大切です。{nl}あなたのような人を試験するために適切な場所があります。{nl}の課題は、簡単です。少し面倒ですけどね。	창을 가르쳐 드리는 거야 쉽습니다만, 제겐 당신의 마음가짐이 중요합니다.{nl}마침 당신같은 지원자들을 시험하기 위한 적당한 장소가 있습니다.{nl}과제는 간단합니다. 조금 귀찮을 뿐이지요.	하플라이트 마스터
QUEST_UNUSED_20151102_002495	戦士にとって最も重要な事は好戦性を持つかどうかだ。{nl}君と君が守るべき者に敵意を現した者に対しては、無条件で攻撃しなければならない。{nl}	전사에게 있어서 가장 중요한 덕목은 호전성이다.{nl}너와 네가 지켜야 할 것에 적의를 보이는 것들은 일단 공격하고 보는 것이다.{nl}고사리 숲 63_3의 요노움들이 네 사명의 방해물이라고 생각하고 쓸어버리고 와봐라.	QUEST_UNUSED_20151022_001116	戦士にとって最も重要な事は好戦性を持つかどうかだ。{nl}君と君が守るべき者に敵意を現した者に対しては、無条件で攻撃しなければならない。{nl}	전사에게 있어서 가장 중요한 덕목은 호전성이다.{nl}너 스스로나 네가 지켜야 할 것에 적의를 보이는 녀석들은 일단 공격하고 보는 것이다.{nl}고사리 숲 63_3의 요노움들이 네 사명의 방해물이다 생각하고 쓸어버리고 와봐라.	바바리안 서브 마스터
QUEST_UNUSED_20151102_002496	あの話、聞きましたか？{nl}オルシャへ来る途中の避難者の一部が孤立しているそうですよ。{nl}	소식 들으셨나요?{nl}오르샤로 오던 피난민 중 일부가 렘파라사 연못에서 상처를 입고 고립되어 있는 것 같아요.{nl}어서 그들을 구해야 해요!	QUEST_UNUSED_20151022_001119	あの話、聞きましたか？{nl}オルシャへ来る途中の避難者の一部が孤立しているそうですよ。{nl}それに、怪我までしているらしくて…。{nl}レンパリサ池ならば救護施設もないでしょうに…。{nl}急いで彼らを助けなければ！	소식 들으셨나요?{nl}오르샤로 오던 피난민 중 일부가 상처를 입고 렘파라사 연못에 쓰러져 있는 것 같아요.{nl}어서 그들을 구해야 해요!	클레릭 서브 마스터
QUEST_UNUSED_20151102_002497	その方々に更なる問題が起きなかった事が不幸中の幸いですね。{nl}あなたが急いでくれたおかげです。{nl}	그 분들께 더 큰 문제가 생기지 않아서 불행 중 다행이에요.{nl}당신의 빠른 도움 덕분입니다.{nl}당신이라면 클레릭의 마지막 단계로 나아가기에 손색이 없어 보이네요.	QUEST_UNUSED_20151022_001122	その方々に更なる問題が起きなかった事が不幸中の幸いですね。{nl}あなたが急いでくれたおかげです。{nl}あなたにはクレリックの最後の段階に進む資格があると思います。	그 분들께 더 큰 문제가 생기지 않아서 불행 중 다행이에요.{nl}당신께서 보여주신 헌신 덕분입니다.{nl}당신이라면 클레릭의 마지막 단계로 나아가기에 손색이 없어 보이네요.	클레릭 서브 마스터
QUEST_UNUSED_20151102_002498	では、お願いします。	첫번째 약초는 XX지역 근처 나뭇잎더미를 헤치면 발견하실 수 있습니다.{nl}두번째 약초는 YY지역에서 자라고 있습니다.{nl}세번째 약초는 ZZ지역에서 노란 꽃을 피우고 있으므로 가장 찾기 쉬우실 겁니다.	QUEST_UNUSED_20151022_001129	最初の薬草は、次の地域に行く出口近くの葉の山を調べれば発見することができます。{nl}第二の薬草は、最も下の地域に育っています。{nl}第三の薬草は、黄色の花を咲かせているので、見つけやすいでしょう。	첫번째 약초는 다음 지역으로 가는 출구 근처 나뭇잎더미를 헤치면 발견하실 수 있습니다.{nl}두번째 약초는 가장 아래쪽 지역에서 길쭉하게 자라고 있습니다.{nl}세번째 약초는 노란 꽃을 피우고 있으므로 가장 찾기 쉬우실 겁니다.	프리스트 서브 마스터
QUEST_UNUSED_20151102_002499	私はもちろん、お師匠様もボコル人形を作って入門したそうです。{nl}それなりに歴史と伝統のある儀式なんですよ。	저는 물론이거니와 마스터 역시 옛날에는 보코르 인형을 만들고 입문하셨다고 하더라고요.{nl}나름 역사와 전통이 있는 의식이랍니다.	QUEST_UNUSED_20151022_001134	私はもちろん、お師匠様もボコル人形を作って入門したそうです。{nl}それなりに歴史と伝統のある儀式なんですよ。	저는 물론이거니와 마스터 역시 옛날에는 주술인형을 만들고 입문하셨다고 하더라고요.{nl}나름 역사와 전통이 있는 의식이랍니다.	보코르 서브 마스터
QUEST_UNUSED_20151102_002500	本当に素敵な人形ですね。{nl}これであなたも立派なボコルの一人です。{nl}	이 정도면 제가 본 보코르 인형 중에서도 상급품에 속하네요!{nl}보코르의 소질이 있으신 것 같아요.{nl}이로써 당신도 보코르랍니다. 환영합니다!	QUEST_UNUSED_20151022_001135	本当に素敵な人形ですね。{nl}これであなたも立派なボコルの一人です。{nl}	이 정도면 제가 본 주술인형 중에서도 상급품에 속하네요!{nl}보코르의 소질이 있으신 것 같아요.{nl}이로써 당신도 보코르랍니다. 환영합니다!	보코르 서브 마스터
QUEST_UNUSED_20151102_002501	何の用だ？{nl}	무슨일이시죠?	QUEST_UNUSED_20151022_001139	何の用だ？{nl}ああ、ゼノアなら知ってるぞ。 {nl}あの可愛らしいティルトルビーだろう？{nl}すまんが…。{nl}作り置きのノミも無いし、新しく作る材料も底をついてるんだ。	무슨일이시죠? 아... 그 당찬 딥디르비 소녀라면 기억하고 있습니다.{nl}하지만 이걸 어쩐다죠. 마침 만들어놓은 끌도, 새로 만들 재료도 모두 떨어진 상황이네요.	딥디르비 서브 마스터
QUEST_UNUSED_20151102_002502	ああ、ゼノアなら知ってるぞ。 {nl}あの可愛らしいティルトルビーだろう？{nl}	아... 그 당찬 딥디르비 소녀라면 기억하고 있습니다.{nl}하지만 이걸 어쩌지요. 마침 만들어놓은 끌도, 새로 만들 재료도 모두 떨어진 상황이네요.	딥디르비 서브 마스터
QUEST_UNUSED_20151102_002503	では、とりあえずこれまでの成果を確認させてもらいますね。{nl}どのモンスターでも構いませんので、ハイランダーのスキルでモンスターを退治してみてください。{nl}	좋습니다. 상급 기술을 배울 수 있는 실력이 되는지 한번 더 검증해보죠.{nl}기존의 기술을 얼마나 잘 다룰 수 있는지를 보겠습니다.	QUEST_UNUSED_20151022_001149	では、とりあえずこれまでの成果を確認させてもらいますね。{nl}どのモンスターでも構いませんので、ハイランダーのスキルでモンスターを退治してみてください。{nl}自分の力で退治することが重要です。{nl}仲間のハイランダーの協力無しで、です。	좋습니다. 상급 기술을 배울 수 있는 실력이 되는지 한번 더 검증해보죠.{nl}기존의 기술을 얼마나 잘 다룰 수 있는지를 보겠습니다.{nl}아무 몬스터라도 좋으니 하이랜더의 기술을 써서 몬스터를 처치해보세요.	하이랜더 서브 마스터
QUEST_UNUSED_20151102_002504	自分の力で退治することが重要です。{nl}仲間のハイランダーの協力無しで、です。	아무 몬스터라도 좋으니 하이랜더의 기술을 써서 몬스터를 처치해보세요.{nl}동료 하이랜더의 도움은 받으실 수 없습니다.	하이랜더 서브 마스터
QUEST_UNUSED_20151102_002505	今のあなたの実力ならば、その辺りの魔族は簡単に倒せるでしょう。{nl}ですが、本当に危険な魔族を倒すには、もっと精進する必要があります。{nl}	그 정도면 왠만한 마족들은 손쉽게 해치울 수 있겠네요.{nl}하지만 진짜 흉악한 녀석들을 없애기 위해서는 좀 더 정진하실 필요가 있습니다.{nl}제가 당신께 진정한 펠타스타의 길을 열어드리죠.	QUEST_UNUSED_20151022_001152	今のあなたの実力ならば、その辺りの魔族は簡単に倒せるでしょう。{nl}ですが、本当に危険な魔族を倒すには、もっと精進する必要があります。{nl}私が真のペルタストへの道を開いてあげましょう。{nl}あなたならば、きっと乗り越えられると信じています。	그 정도면 왠만한 마족들은 손쉽게 해치울 수 있겠네요.{nl}하지만 진짜 나쁜 녀석들을 없애기 위해서는 좀 더 정진하실 필요가 있습니다.{nl}제가 당신께 진정한 펠타스타의 길을 열어드리죠.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002506	カロリスの泉にいるチャッパーリションが人を襲っているようですね。{nl}あなたの試験の相手にちょうど良いでしょう。	하지만 최소한의 조건은 통과하셔야 합니다.	QUEST_UNUSED_20151022_001153	カロリスの泉にいるチャッパーリションが人を襲っているようですね。{nl}あなたの試験の相手にちょうど良いでしょう。	하지만 최소한의 조건은 통과하셔야 합니다.{nl}카롤리스 샘터에서 채퍼리션을 해치우고 오세요.	펠타스타 서브 마스터
QUEST_UNUSED_20151102_002507	昔、カロリスの泉に現れたチャッパーリションを倒してほしいと頼まれたことがあります。{nl}当時はまだ倒せなかったのですが、今ならあなたの試験相手にぴったりだと思います。{nl}カロリスの泉でチャッパーリションを倒してきてください。	과거 카롤리스 샘터에 나타난 채퍼리션을 없애달라는 부탁을 받았었습니다.{nl}당시에는 미처 처리하지 못했는데 지금보니 당신의 시험상대로 적당한 듯 싶네요.{nl}카롤리스 샘터에서 채퍼리션을 해치우고 오세요.	펠타스타 서브 마스터
