QUEST_LV_0500_20190419_000001	I would rather have someone else do it if it's something that absolutely needs doing.{nl}Why does it always have to be me?	누군가는 해야 할 일이면 다른 사람이 했으면 좋겠어요.{nl}왜 저한태 이런 걸 시키는 걸까요.				케도라 상단원 이네타
QUEST_LV_0500_20220204_001420	用这个应该就能找到那些家伙的重要据点。	이거라면 녀석들의 중요 거점을 찾을 수 있어.				파야우타
QUEST_LV_0500_20220204_001421	根据计画图，城堡山顶上有着那些家伙的上级据点。 {nl}看规模，那里一定有其余的防御计画与作战计画书。	계획도에 따르면 성채 마루에 녀석들의 상부 거점이 있어.{nl}규모를 보니 나머지 방어 계획과 작전 계획서도 여기 있을 거야.				파야우타
QUEST_LV_0500_20220204_001422	把城堡山顶里的设施也破坏吧。	성채 마루에 있는 시설도 파괴하자.				파야우타
QUEST_LV_0500_20220204_001423	很好，目标应该不远了。	좋아 목표가 머지않은 거 같아.				파야우타
QUEST_LV_0500_20220204_001424	目标不远了。 {nl}把城堡山顶里的据点设施也破坏吧。	목표가 머지않았어.{nl}성채 마루에 있는 거점 시설도 파괴하자.				파야우타
QUEST_LV_0500_20220204_001425	据点已消失，那些家伙想必会很头痛。	거점이 사라졌으니 녀석들이 꽤 곤란할 거야.				파야우타
QUEST_LV_0500_20220204_001426	从那个阶梯上去，就是那些家伙的上级据点了。	저 계단을 올라가면 녀석들의 상부 거점이야.				파야우타
QUEST_LV_0500_20220204_001427	若是从他们身上夺来德慕尔内城与德慕尔庄园的防御计画、作战计画书，一定能对我军大有助益。	녀석들에게서 델무어 내성과 델무어 정원의 방어 계획, 작전 계획서를 빼앗는다면 아군에게 큰 도움이 될 거야.				파야우타
QUEST_LV_0500_20220204_001428	很好。 {nl}你果然是个值得信赖的人。	좋아.{nl}역시 너는 믿음직한 친구구나.				파야우타
QUEST_LV_0500_20220204_001429	我刚刚发生什么事了…？	방금 내게 무슨 일이 일어난 거지..?				파야우타
QUEST_LV_0500_20220204_001430	可以的话，刚刚的事麻烦帮我保密。	괜찮다면 방금 있었던 일은 비밀로 해줘.				파야우타
QUEST_LV_0500_20220204_001431	王国军的士兵们一定对我寄予厚望。 {nl}虽然以后要付出代价…{nl}但现在打赢这场战争是第一要务。	왕국군의 병사들이 내게 걸고 있는 기대가 클 거야.{nl}죗값은 나중에 치러야 겠지만..{nl}지금은 일단 이 전쟁에서 이기는 게 우선이야.				파야우타
QUEST_LV_0500_20220204_001432	往上面的路走，有拉明大将军带领的本部据点。 {nl}到那里去吧。	윗길을 따라가면 라민 대장군이 이끄는 본대가 거점으로 삼은 곳이 있어.{nl}그곳으로 가자.				파야우타
QUEST_LV_0500_20220204_001433	必须快点将敌人的防御计画与作战计画书交给王国军。	서둘러 적들의 방어 계획과 작전 계획서를 왕국군에게 넘겨줘야 해.				파야우타
QUEST_LV_0500_20220204_001434	拉民	라민				
QUEST_LV_0500_20220204_001435	是帕亚乌塔啊。 {nl}我指示的文件拿来了吗？	파야우타로군.{nl}지시한 문서들은 가져왔겠지?				라민
QUEST_LV_0500_20220204_001436	王国军的大将军拉明在战场上是个严守纪律之人。 {nl}他是个能力很强的战士，也是许多士兵尊敬的英雄。	왕국군의 대장군인 라민은 전장에서만큼은 규율에 철저한 사람이야.{nl}유능한 전사이고 많은 병사가 존경하는 영웅과도 같아.				파야우타
QUEST_LV_0500_20220204_001437	你就是帕亚乌塔所说的启示者啊。 {nl}我是王国的大将军拉明。	네가 파야우타가 이야기한 계시자군.{nl}난 왕국의 대장군인 라민이라고 한다.				라민
QUEST_LV_0500_20220204_001438	这里是战场，我是此处的负责人，你若是帮助王国军之人，那就是我的属下。	이곳은 전장이고 네가 왕국군을 돕는 사람이라면, 이곳의 책임자인 나의 부하라는 건 알아두도록.				라민
QUEST_LV_0500_20220204_001439	我不能百分百相信你带来的防御计画与作战计画书。 {nl}我会先派人确认真假。 {nl}此事就交给帕亚乌塔吧。	가져온 방어 계획과 작전 계획서를 곧이곧대로 믿을 수는 없다.{nl}병사에게 시켜 사실 여부를 판단하겠다.{nl}파야우타는 이 일을 돕도록.				라민
QUEST_LV_0500_20220204_001440	我有其他任务要交给启示者。 {nl}前阵子我派了侦察兵探查敌人的动向，但他迟迟没有回来。	계시자 네게는 다른 임무를 주겠다.{nl}한참 전에 적들의 동향을 살피러 정찰병을 내보냈으나 아직 돌아오지 않았다.				라민
QUEST_LV_0500_20220204_001441	也许他已经得到了重要的情报，你去把他带回来吧。	중요한 정보를 획득했을 수도 있으니 그 병사를 찾아 데려오도록.				라민
QUEST_LV_0500_20220204_001442	万一战死了，将他的身上的东西带回来也好。	만약 전사했다면 병사의 소지품이라도 가지고 와라.				라민
QUEST_LV_0500_20220204_001443	行动吧。	움직이도록.				라민
QUEST_LV_0500_20220204_001444	沿着被敌人切断的补给路线走，应该能找到。	적들에게 차단된 보급로를 따라가면 찾을 수 있을 거다.				라민
QUEST_LV_0500_20220204_001445	路上小心。	조심히 다녀와.				파야우타
QUEST_LV_0500_20220204_001446	幸好来得及。 {nl}辛苦你了。	다행히 늦지 않았군.{nl}수고했다.				라민
QUEST_LV_0500_20220204_001447	我感觉侦查兵应该查到了什么。 {nl}你也一起听吧。	아무래도 정찰병이 무언가를 알아낸 거 같다.{nl}자네도 함께 듣도록.				라민
QUEST_LV_0500_20220204_001448	获救的侦查兵	구출된 정찰병				
QUEST_LV_0500_20220204_001449	报告！	보고드립니다!				구출된 정찰병
QUEST_LV_0500_20220204_001450	在此地盘旋的奇特乌鸦又名{#003399}格列斯密{/}，跟刚才守在佃农村与庄园的雪貂是同一类的怪物。	이곳을 떠돌고 있는 기이한 까마귀인 일명 {#003399}그레스미{/}들은 앞선 소작촌과 장원을 지키던 페릿들과 같은 존재들입니다.				구출된 정찰병
QUEST_LV_0500_20220204_001451	已经确认了将雪貂变成{#003399}格列斯密{/}的强悍魔族。	페릿들을 {#003399}그레스미{/}로 변형시키는 강력한 마족을 확인했습니다.				구출된 정찰병
QUEST_LV_0500_20220204_001452	那个强悍的魔族肯定就是此地的头领。	그 강력한 마족이 이 지역의 우두머리임이 확실하다.				라민
QUEST_LV_0500_20220204_001453	我们的军队尚须重新整备。 {nl}正好帕亚乌塔与启示者在，可以试试看用最少的人力来解决。	우리 군은 아직 재정비가 필요하다.{nl}마침 파야우타와 계시자가 있으니 최소한의 인원으로 해결을 해보는 게 좋겠군.				라민
QUEST_LV_0500_20220204_001454	帕亚乌塔、启示者。 {nl}你们和我组成机动队，找出魔族。	파야우타, 계시자.{nl}너희는 나와 함께 별동대를 꾸려 그 마족을 찾아낸다.				라민
QUEST_LV_0500_20220204_001455	启示者。 {nl}在组建机动队期间，请你去收拾包围我军据点的魔族。	계시자.{nl}별동대를 꾸리는 동안 아군 거점을 포위하고 있는 마족들을 처리하도록.				라민
QUEST_LV_0500_20220204_001456	组建机动队期间，去收拾包围我军据点的魔族。	별동대를 꾸리는 동안 아군 거점을 포위한 마족들을 처리해라.				라민
QUEST_LV_0500_20220204_001457	辛苦你了。 {nl}这样机动队就能安全出发了。	수고했다.{nl}별동대가 안전히 출발할 수 있을 거다.				라민
QUEST_LV_0500_20220204_001458	准备大抵完成了。 {nl}前往中心地后，我们分头寻找头领。	준비는 거의 끝났다.{nl}중심지로 이동한 뒤 나뉘어 우두머리를 찾도록 한다.				라민
QUEST_LV_0500_20220204_001459	启示者打头阵吧。	계시자가 앞장서도록.				라민
QUEST_LV_0500_20220204_001460	我带领机动队跟着。	별동대를 이끌고 따라가겠다.				라민
QUEST_LV_0500_20220204_001461	确实有效果。	확실히 효과가 있었군.				라민
QUEST_LV_0500_20220204_001462	现在带着所有还能战斗的士兵，前往内部。	이제 싸울 수 있는 병사들을 모두 이끌고 안쪽으로 진입한다.				라민
QUEST_LV_0500_20220204_001463	现在要把分散的士兵们聚集起来。 {nl}本部增员的时候，能成为极强的战力。	흩어진 병사들을 규합해야 합니다.{nl}본대를 증원할 때 막강한 전력이 될 수 있습니다.				센츄리온 마스터
QUEST_LV_0500_20220204_001464	看见徘徊在此处的敌人了吗？ {nl}他们是隶属欧勒夏的士兵、居民或商人。 {nl}里面也有许多人是神树之日后往德慕尔避难的人。	이 곳을 배회하고 있는 적들의 모습을 보았나?{nl}오르샤에 소속되었던 병사이거나, 시민 혹은 상인들이 었다.{nl}신수의 날 이후 델무어로 피신한 피난민들도 다수 있었겠지.				라민
QUEST_LV_0500_20220204_001465	然而他们挡住了我们王国军的路，的的确确是我们的敌人。 {nl}只不过士兵们的眼神充满了犹豫。	그러나 저들이 우리 왕국군의 길을 막고 있으니 적이라는 사실은 명확하다.{nl}다만 병사들의 눈빛에 망설임이 만연하군.				라민
QUEST_LV_0500_20220204_001466	若是就这样开始战斗，大概来不及抵抗就全灭了。 {nl}需要对士兵们进行鼓励。	이대로 전투가 시작되면 제대로 싸워보지도 못하고 전멸당할 거다.{nl}병사들을 독려할 필요가 있다.				라민
QUEST_LV_0500_20220204_001467	为了我军的战备，请收集变异士兵们弃置的补给品，重新整备吧。	아군의 전투를 준비하기 위해 변질된 병사들이 버려둔 보급품을 확보하고 재정비해라.				라민
QUEST_LV_0500_20220204_001468	很好。 {nl}赶紧行动吧。	좋다.{nl}서둘러 움직이도록.				라민
QUEST_LV_0500_20220204_001469	确保变异士兵们弃置的补给品。	변질된 병사들이 버려둔 보급품을 확보해라.				라민
QUEST_LV_0500_20220204_001470	准备好了吗？ {nl}这是欧勒夏的旗帜啊。 {nl}	준비가 끝났나?{nl}이건 오르샤의 깃발이군.{nl}				라민
QUEST_LV_0500_20220204_001471	不能再拖了。 {nl}你也准备好了吗？	시간을 더 지체할 수는 없다.{nl}자네도 준비가 끝났나?				라민
QUEST_LV_0500_20220204_001472	很好。	좋다.				라민
QUEST_LV_0500_20220204_001473	你去岗位上准备吧。 {nl}将王国军的旗帜与欧勒夏的旗帜一同升起。 {nl}适当地建立他们仇恨的心理，在战斗上也能有挺大的效果。	자리로 가서 준비해라.{nl}왕국군의 깃발과 함께 오르샤의 깃발을 함께 세워라.{nl}적당한 복수심을 심어준다면 전투에 있어서도 큰 효과를 가져올 거다.				라민
QUEST_LV_0500_20220204_001474	打得很好。 {nl}虽然德慕尔外部偶尔会发现一些敌对的零散群体，但不至于对王国军造成威胁。	잘 싸워주었다.{nl}델무어 외부에는 간간히 적대적인 무리들이 발견되긴 하지만, 왕국군에 큰 위협이 될 정도는 아니다.				라민
QUEST_LV_0500_20220204_001475	已经把后方警戒与清除残党交给百夫长大师了。	센츄리온 마스터에게는 후방 경계와 잔당 처리를 맡겼다.				라민
QUEST_LV_0500_20220204_001476	我听到消息了。 {nl}我会依循大将军的命令，扫荡后方区域的残党。	소식을 들었습니다.{nl}저는 대장군의 명령에 따라 후방 지역의 잔당을 소탕하겠습니다.				센츄리온 마스터
QUEST_LV_0500_20220204_001477	王国军十分肯定你的活耀。	당신의 활약에 대해 왕국군은 높이 사고 있습니다.				센츄리온 마스터
QUEST_LV_0500_20220204_001478	战争还没有结束。 {nl}集合可以战斗的伙伴吧。	아직 전쟁이 끝난 건 아니다.{nl}싸울 수 있는 동료들을 모아라.				라민
QUEST_LV_0500_20220204_001479	就定位。 {nl}没有时间再磨蹭了。	자리로 이동해라.{nl}뭉그적거릴 여유는 없다.				라민
QUEST_LV_0500_20220204_001480	等等，我听到了士兵们的尖叫声。 {nl}启示者你也听到了吗？	잠깐, 병사들의 비명 소리가 들린다.{nl}계시자 너도 들었나?				라민
QUEST_LV_0500_20220204_001481	欧勒夏的攻城装备到了。 {nl}为了让攻城装备越过路障，牺牲了很多王国军。	오르샤의 공성장비가 도착했다.{nl}공성장비를 바리케이드 너머로 옮기는 데에만 많은 왕국군이 희생을 치렀다.				라민
QUEST_LV_0500_20220204_001482	据说，受到女神启示的启示者们可以发挥出超越人类的力量。 {nl}我从上次和你一起战斗的士兵们口中听说的。	여신의 계시를 받은 계시자들은 인간의 한계를 넘어선 힘을 발휘한다고 하지.{nl}지난 전투에서 너와 함께 싸운 병사들 사이에서 네 이야기가 들리더군.				라민
QUEST_LV_0500_20220204_001483	对他们来说，你是一位英雄。 {nl}士兵们之所以在失去朋友及战友且被孤立的情况下也没有放弃，{nl}是因为你正在和他们一起战斗。	그들에게 너는 영웅이 되었다.{nl}친구이자 전우를 잃고 전장에 고립된 상황에서도 병사들이 포기하지 않은 건{nl}네가 병사들과 함께 싸워주고 있기 때문이었다.				라민
QUEST_LV_0500_20220204_001484	士兵们赌上性命成功地将攻城装备带进战场帮助你作战。 {nl}现在轮到你了。	병사들이 목숨을 걸고 너의 전투를 돕기위해 공성장비를 전장에 들여 놓는 데는 성공했다.{nl}이제 네 차례다.				라민
QUEST_LV_0500_20220204_001485	去打开{#003399}城门{/}。	가서 {#003399}성문{/}을 열어라.				라민
QUEST_LV_0500_20220204_001486	前往{#003399}激战地{/}。	{#003399}격전지{/}로 진입한다.				라민
QUEST_LV_0500_20220204_001487	前往{#003399}激战地{/}。	{#003399}격전지{/}로 진입하도록.				라민
QUEST_LV_0500_20220204_001488	多亏你，通往德慕尔内部的路打开了。 {nl}卡欧尼拉公主肯定会大力赞赏你的功劳。	덕분에 델무어 내부로 가는 길이 열렸군.{nl}이 공로는 카오닐라 공주님께서 크게 치하하실 거다.				라민
QUEST_LV_0500_20220204_001489	当然，我也认可是你的功劳。 {nl}你做的非常好。	물론, 나 역시 네 공로를 인정하고 있다.{nl}잘 싸워주었다.				라민
QUEST_LV_0500_20220204_001490	做好进入内部的准备后我再来找你。	내부로 들어갈 준비가 끝나면 다시 너를 찾겠다.				라민
QUEST_LV_0500_20220204_001491	      {img GuideQuest_StartLine3_MiniMap_2 300 240}{nl}看似粗糙的海图可以估计出欧勒夏和王国领莫洛斯官邸距离有多远。	      {img GuideQuest_StartLine3_MiniMap_2 300 240}{nl}조잡해 보이는 해도는 오르샤와 왕국령 모로스 공관이 얼마나 멀리 떨어져 있는지 가늠하게 한다.				PC
QUEST_LV_0500_20220204_001492	莫洛斯的启示者(1)	모로스의 계시자(1)				
QUEST_LV_0500_20220204_001493	请前往王国领莫洛斯官邸	왕국령 모로스 공관으로 진입하세요				
QUEST_LV_0500_20220204_001494	[新手导览]对话与互动	[튜토리얼] 대화와 상호작용				
QUEST_LV_0500_20220204_001495	好像有问题。 {nl}与等待检查的难民们进行对话。	문제가 있는 것 같습니다.{nl}검사를 기다리고 있는 피난민들과 대화해봅시다.				
QUEST_LV_0500_20220204_001496	与少女的幻影进行对话。	소녀의 환영과 대화해봅시다.				
QUEST_LV_0500_20220204_001497	[新手导览]配戴成长装备	[튜토리얼] 성장 장비 착용				
QUEST_LV_0500_20220204_001498	莫洛斯的启示者(2)	모로스의 계시자(2)				
QUEST_LV_0500_20220204_001499	莫洛斯的启示者(3)	모로스의 계시자(3)				
QUEST_LV_0500_20220204_001500	少女的幻影正在找你。	소녀의 환영이 당신을 찾고 있습니다.				
QUEST_LV_0500_20220204_001501	[新手导览]第一次转职	[튜토리얼] 첫 번째 전직				
QUEST_LV_0500_20220204_001502	我要转职	전직해 보겠다고 한다				
QUEST_LV_0500_20220204_001503	莫洛斯的启示者(4)	모로스의 계시자(4)				
QUEST_LV_0500_20220204_001504	太不负责任了	무책임하다고 한다				
QUEST_LV_0500_20220204_001505	莫洛斯的启示者(5)	모로스의 계시자(5)				
QUEST_LV_0500_20220204_001506	我去找奥维尼亚狄尔班	오위니아 딜벤을 찾아가겠다고 한다				
QUEST_LV_0500_20220204_001507	我没有打算在这里待太久	이곳에 오래 머무를 생각이 없다고 한다				
QUEST_LV_0500_20220204_001508	莫洛斯的启示者(6)	모로스의 계시자(6)				
QUEST_LV_0500_20220204_001509	我去周围晃晃再回来	잠시 둘러보고 오겠다고 한다				
QUEST_LV_0500_20220204_001510	莫洛斯的启示者(7)	모로스의 계시자(7)				
QUEST_LV_0500_20220204_001511	我会走路过去	걸어가겠다고 한다				
QUEST_LV_0500_20220204_001512	[新手导览]使用任务道具	[튜토리얼] 퀘스트 아이템 사용				
QUEST_LV_0500_20220204_001513	感觉很奇怪，我不想做	수상해서 하기 싫다고 한다				
QUEST_LV_0500_20220204_001514	莫洛斯的启示者(8)	모로스의 계시자(8)				
QUEST_LV_0500_20220204_001515	我不想惹麻烦	문제를 일으키고 싶지 안핟고 한다				
QUEST_LV_0500_20220204_001516	莫洛斯的启示者(9)	모로스의 계시자(9)				
QUEST_LV_0500_20220204_001517	[新手导览]与BOSS怪物战斗	[튜토리얼] 보스 몬스터와의 전투				
QUEST_LV_0500_20220204_001518	我会查出来的	알아내겠다고 한다				
QUEST_LV_0500_20220204_001519	自己一个人很危险	혼자선 위험하다고 한다				
QUEST_LV_0500_20220204_001520	莫洛斯的启示者(10)	모로스의 계시자(10)				
QUEST_LV_0500_20220204_001521	莫洛斯的启示者(11)	모로스의 계시자(11)				
QUEST_LV_0500_20220204_001522	只能遵从了	어쩔 수 없이 따른다				
QUEST_LV_0500_20220204_001523	莫洛斯的启示者(12)	모로스의 계시자(12)				
QUEST_LV_0500_20220204_001524	请不要兴奋	흥분하지 말라고 한다				
QUEST_LV_0500_20220204_001525	莫洛斯的启示者(13)	모로스의 계시자(13)				
QUEST_LV_0500_20220204_001526	莫洛斯的启示者(14)	모로스의 계시자(14)				
QUEST_LV_0500_20220204_001527	我准备好离开了	떠날 준비가 되었다고 한다				
QUEST_LV_0500_20220204_001528	前往战场	전장 속으로				
QUEST_LV_0500_20220204_001529	我会即刻加入	곧장 합류하겠다고 한다				
QUEST_LV_0500_20220204_001530	重新集结兵力(1)	병력 재집결(1)				
QUEST_LV_0500_20220204_001531	我不方便帮忙	돕기 어렵다고 한다				
QUEST_LV_0500_20220204_001532	重新集结兵力(2)	병력 재집결(2)				
QUEST_LV_0500_20220204_001533	快点行动吧	서둘러 가자고 한다				
QUEST_LV_0500_20220204_001534	重新集结兵力(3)	병력 재집결(3)				
QUEST_LV_0500_20220204_001535	重新集结兵力(4)	병력 재집결(4)				
QUEST_LV_0500_20220204_001536	确认移动装置	이동 장치 확인				
QUEST_LV_0500_20220204_001537	好麻烦	번거롭다고 한다				
QUEST_LV_0500_20220204_001538	前往德慕尔庄园	델무어 장원으로				
QUEST_LV_0500_20220204_001539	我会参战	참전하겠다고 한다				
QUEST_LV_0500_20220204_001540	临时据点	임시 거점				
QUEST_LV_0500_20220204_001541	前往德慕尔庄园吧	델무어 장원으로 가자고 한다				
QUEST_LV_0500_20220204_001542	我还有事要做	아직 할 일이 있다고 한다				
QUEST_LV_0500_20220204_001543	收集物资	물자 모으기				
QUEST_LV_0500_20220204_001544	我会去找物资	물자들을 찾아보겠다고 한다				
QUEST_LV_0500_20220204_001545	这是微不足道的事	시답지 않은 일이라고 한다				
QUEST_LV_0500_20220204_001546	搭建路障	바리케이드 구축				
QUEST_LV_0500_20220204_001547	我会亲自帮忙设置	직접 설치해주겠다고 한다				
QUEST_LV_0500_20220204_001548	解决混战(1)	난전 해결 (1)				
QUEST_LV_0500_20220204_001549	我会去找士兵们	병사들을 찾아보겠다고 한다				
QUEST_LV_0500_20220204_001550	解决混战(2)	난전 해결 (2)				
QUEST_LV_0500_20220204_001551	解决混战(3)	난전 해결 (3)				
QUEST_LV_0500_20220204_001552	各得其所	적재 적소				
QUEST_LV_0500_20220204_001553	各自要做的事	각자가 할 일				
QUEST_LV_0500_20220204_001554	那我会整顿好通往德慕尔外城的路	그럼 델무어 외성으로 가는 길을 정리해두고 가겠다고 한다				
QUEST_LV_0500_20220204_001555	我有事要先做	먼저 할 일이 있다고 한다				
QUEST_LV_0500_20220204_001556	先抵达的同伴	먼저 온 동료				
QUEST_LV_0500_20220204_001557	魔族的防御计画(1)	마족의 방어 계획 (1)				
QUEST_LV_0500_20220204_001558	魔族的防御计画(2)	마족의 방어 계획 (2)				
QUEST_LV_0500_20220204_001559	同意寻找据点	거점을 찾는 데 동의한다				
QUEST_LV_0500_20220204_001560	魔族的防御计画(3)	마족의 방어 계획 (3)				
QUEST_LV_0500_20220204_001561	魔族的防御计画(4)	마족의 방어 계획 (4)				
QUEST_LV_0500_20220204_001562	赶紧追踪吧	어서 추적하자고 한다				
QUEST_LV_0500_20220204_001563	魔族的防御计画(5)	마족의 방어 계획 (5)				
QUEST_LV_0500_20220204_001564	魔族的防御计画(6)	마족의 방어 계획 (6)				
QUEST_LV_0500_20220204_001565	王国军结构	왕국군 구조				
QUEST_LV_0500_20220204_001566	拉民大将军	라민 대장군				
QUEST_LV_0500_20220204_001567	稍微休息一下比较好	조금 쉬는 게 좋겠다고 한다				
QUEST_LV_0500_20220204_001568	搜索幸存者	생존자 탐색				
QUEST_LV_0500_20220204_001569	我会遵从命令	명령을 따르겠다고 한다				
QUEST_LV_0500_20220204_001570	需要做些准备来遵守命令	명령을 따르기 위해 준비가 필요하다고 한다				
QUEST_LV_0500_20220204_001571	解除包围	포위 해제				
QUEST_LV_0500_20220204_001572	机动队	별동대				
QUEST_LV_0500_20220204_001573	格列斯密的真面目	그레스미의 정체				
QUEST_LV_0500_20220204_001574	凶兆的由来	흉조의 실체				
QUEST_LV_0500_20220204_001575	被丢弃的武器	버려진 무기들				
QUEST_LV_0500_20220204_001576	总体战	총력전				
QUEST_LV_0500_20220204_001577	我会到岗位上	자리로 가겠다고 한다				
QUEST_LV_0500_20220204_001578	目前还没准备好	아직 준비가 끝나지 않았다고 한다				
QUEST_LV_0500_20220204_001579	左侧战线(1)	좌측 전선(1)				
QUEST_LV_0500_20220204_001580	左侧战线(2)	좌측 전선(2)				
QUEST_LV_0500_20220204_001581	深入中央	중앙 진출				
QUEST_LV_0500_20220204_001582	右侧战线	우측 전선				
QUEST_LV_0500_20220204_001583	侧面突破	측면 돌파				
QUEST_LV_0500_20220204_001584	捷报	승전보				
QUEST_LV_0500_20220204_001585	人类的关卡	인간의 관문				
QUEST_LV_0500_20220204_001586	听到了	들었다				
QUEST_LV_0500_20220204_001587	没听到	못 들었다				
QUEST_LV_0500_20220204_001588	德慕尔激战地	델무어 격전지				
QUEST_LV_0500_20220204_001589	准备好了	준비가 끝났다고 한다				
QUEST_LV_0500_20220204_001590	跨越门槛	문턱을 넘는다				
QUEST_LV_0500_20220204_001591	莫洛斯的启示者	모로스의 계시자				
QUEST_LV_0500_20220204_001592	前往王国领莫洛斯官邸	왕국령 모로스 공관 진입				
QUEST_LV_0500_20220204_001593	在梦中少女执意的劝说下，你终于来到了这里。这是新的开始吗？虽然现在什么都还不知道，但只要问看看这里的人，应该就能找到线索。向官邸警备兵说明状况后，寻找看看可对话的人吧。	꿈 속 소녀의 집요한 설득으로 당신은 결국 이 곳에 도착했습니다. 이것이 새로운 시작일까요? 아직 아무것도 알 수 없지만 이 곳 사람들에게 물어보면 실마리를 찾을 수 있을 것 같습니다. 공관 경비병에게 사정을 이야기하고 말이 통하는 사람을 찾아봅시다.				
QUEST_LV_0500_20220204_001594	与难民们对话	피난민들과 대화하기				
QUEST_LV_0500_20220204_001595	看来要前往官邸的话，应该会需要一段时间。与入口处的难民们对话，了解一下最近在莫洛斯发生的事情吧。	아무래도 공관으로 들어가려면 시간이 걸릴 것 같습니다. 입구의 피난민들과 대화하며 최근 모로스에서 벌어진 일들을 알아봅시다.				
QUEST_LV_0500_20220204_001596	与少女的幻影对话	소녀의 환영과 대화하기				
QUEST_LV_0500_20220204_001597	长时间出现在你梦里的少女幻影出现了，她与启示之梦都要你去寻找该官邸。	오랜 기간 당신의 꿈 속에 나타나 계시의 꿈과 이 공관을 찾아가라고 말하던 소녀의 환영이 나타났습니다. 소녀의 환영과 대화해 봅시다.				
QUEST_LV_0500_20220204_001598	配戴成长装备	성장 장비 착용				
QUEST_LV_0500_20220204_001599	打开背包，选择成长装备后配戴吧。	인벤토리를 열어 성장 장비를 선택하고 착용하세요				
QUEST_LV_0500_20220204_001600	与少女的幻影对话	소녀의 환영과 대화				
QUEST_LV_0500_20220204_001601	与大将军拉明对话	대장군 라민과 대화				
QUEST_LV_0500_20220204_001602	完成转职1次	전직 1회 완료				
QUEST_LV_0500_20220204_001603	前往官邸室	공관실 찾아가기				
QUEST_LV_0500_20220204_001604	与卡欧尼拉·亨留西对话	카오닐라 헨류시와 대화				
QUEST_LV_0500_20220204_001605	回去找奥维尼亚狄尔班	오위니아 딜벤에게 되돌아 가기				
QUEST_LV_0500_20220204_001606	使用灵魂投射器	영혼 투사기 사용				
QUEST_LV_0500_20220204_001607	对奥维尼亚狄尔班使用灵魂投射器	오위니아 딜벤에게 영혼 투사기 사용				
QUEST_LV_0500_20220204_001608	休息一下	휴식 취하기				
QUEST_LV_0500_20220204_001609	消灭潜入的魔族干部	숨어든 마족 간부 처치				
QUEST_LV_0500_20220204_001610	跟随冉达大师	랑다 마스터 따라가기				
QUEST_LV_0500_20220204_001611	与护卫队长 黑欧夏对话	호위대장 헤오샤와 대화				
QUEST_LV_0500_20220204_001612	去找欧勒夏的领主伊内沙黑蒙戴伊	오르샤의 영주 이네사 해먼데일을 찾아가기				
QUEST_LV_0500_20220204_001613	欧勒夏的领主正急着找你。 {nl}请前往欧勒夏与领主见面。	오르샤의 영주가 급히 당신을 찾고 있습니다{nl}오르샤로 가 영주를 만나세요				
QUEST_LV_0500_20220204_001614	穿过奇勒提玛斯森林前往德慕尔佃农村	키르티마스 숲을 지나 델무어 소작촌으로 가기				
QUEST_LV_0500_20220204_001615	据欧勒夏领主所言，为了对抗侵略奇雷恩地方的观看者兵力，王国军对观看者的大本营德慕尔进行了攻击。 {nl}帕亚乌塔虽然早早就加入王国军，但她希望你也能协助王国军。 {nl}前往德慕尔佃农村可以走莲帕拉沙池塘与奇勒提玛斯森林连接起来的陆路， 但受战争波及，连接莲帕拉沙池塘的道路目前是中断的。 {nl}请穿过奇勒提玛斯森林，前往德慕尔佃农村。 {nl}	오르샤 영주의 말에 의하면, 키렌 지방을 침공한 주시자의 군세에 맞서기 위하여 왕국군이 주시자의 본거지인 델무어를 공격했다고 합니다{nl}파야우타는 일찍이 왕국군에 합류했으며 그녀는 당신 역시 왕국군에 가세해 주기를 바라고 있습니다{nl}델무어 소작촌으로 가는 방법은 렘파라사 연못과 키르티마스 숲을 통해 이어진 육로가 있으나, 전쟁의 여파로 렘파라사 연못과 이어진 통로는 차단된 상태입니다{nl}키르티마스 숲을 지나 델무어 소작촌으로 이동하세요{nl}				
QUEST_LV_0500_20220204_001616	与百夫长大师对话	센츄리온 마스터와 대화하기				
QUEST_LV_0500_20220204_001617	一进到德慕尔佃农村就见到交战中的王国军与百夫长大师。 {nl}百夫长大师看起来似乎知道你。 {nl}请与百夫长大师对话。	델무어 소작촌에 진입하자 교전 중이던 왕국군과 센츄리온 마스터를 만났습니다{nl}센츄리온 마스터는 당신을 알고 있는 눈치입니다{nl}센츄리온 마스터와 이야기하세요				
QUEST_LV_0500_20220204_001618	百夫长大师说他从帕亚乌塔那边听到了你的事迹。 {nl}不过闲聊就留到下次，请与百夫长大师对话，与他会合。	센츄리온 마스터는 파야우타로 부터 당신의 이야기를 들었다고 합니다{nl}그러나 사담은 다음을 기약하고 센츄리온 마스터와 합류할 수 있도록 그와 이야기하세요				
QUEST_LV_0500_20220204_001619	寻找分散的士兵们	흩어진 병사들을 찾기				
